link,price,street,property_type,neighborhood,city,floor,rooms,area_sqm,price_per_sqrm,full_address,Lat,Long,Distance_To_Hub_Meters
https://www.yad2.co.il/realestate/item/atsd9bib?opened-from=feed&component-type=main_feed&spot=standard&location=6&pagination=142,2700000.0,אהרון אשכולי 114,דירה,רמות,ירושלים,2.0,3.0,78.0,34615.38461538462,"אהרון אשכולי 114, רמות, ירושלים",31.8116231,35.1958354,1658.1282644253304
https://www.yad2.co.il/realestate/item/rvhew1zk?opened-from=feed&component-type=main_feed&spot=standard&location=11&pagination=142,3200000.0,גרשון אבנר 8,דירה,ארמון הנציב,ירושלים,4.0,4.0,110.0,29090.909090909092,"גרשון אבנר 8, ארמון הנציב, ירושלים",31.7442951,35.2281478,1206.2958361563142
https://www.yad2.co.il/realestate/item/itnbd9br?opened-from=feed&component-type=main_feed&spot=standard&location=15&pagination=142,2220000.0,התאנה 1,דירה,גילה,ירושלים,4.0,4.0,80.0,27750.0,"התאנה 1, גילה, ירושלים",31.7338891,35.190212,2553.3627743185443
https://www.yad2.co.il/realestate/item/kgxreuao?opened-from=feed&component-type=main_feed&spot=standard&location=21&pagination=142,3350000.0,רב צעיר,דירה,קרית משה,ירושלים,3.0,3.0,85.0,39411.76470588235,"רב צעיר, קרית משה, ירושלים",31.7837235,35.1936215,179.39988373159713
https://www.yad2.co.il/realestate/item/nbpek230?opened-from=feed&component-type=main_feed&spot=standard&location=24&pagination=142,2790000.0,יפה רום,דירת גן,גילה,ירושלים,0.0,4.0,138.0,20217.391304347828,"יפה רום, גילה, ירושלים",31.7314599,35.1896908,2808.4370875342493
https://www.yad2.co.il/realestate/item/ee0c1imj?opened-from=feed&component-type=main_feed&spot=standard&location=36&pagination=142,4350000.0,הנמר,דירה,מלחה,ירושלים,0.0,5.0,110.0,39545.454545454544,"הנמר, מלחה, ירושלים",31.7514436,35.1805485,621.2534804198287
https://www.yad2.co.il/realestate/item/70aelp1t?opened-from=feed&component-type=main_feed&spot=standard&location=31&pagination=143,4750000.0,אדמונד סחייק,דירת גן,מלחה,ירושלים,0.0,5.0,196.0,24234.69387755102,"אדמונד סחייק, מלחה, ירושלים",31.7498192,35.1850798,724.6449523789585
https://www.yad2.co.il/realestate/item/57lnmibq?opened-from=feed&component-type=main_feed&spot=standard&location=37&pagination=143,2450000.0,השישה עשר,דירה,פסגת זאב,ירושלים,2.0,4.0,105.0,23333.333333333332,"השישה עשר, פסגת זאב, ירושלים",31.8276777,35.2415491,73.65980260480235
https://www.yad2.co.il/realestate/item/p37342yw?opened-from=feed&component-type=main_feed&spot=standard&location=11&pagination=145,2650000.0,שדרות נווה יעקב 46,דירה,נווה יעקב,ירושלים,1.0,3.0,77.0,34415.58441558442,"שדרות נווה יעקב 46, נווה יעקב, ירושלים",31.8388526,35.2406579,1188.1767002479783
https://www.yad2.co.il/realestate/item/ftny9lcx?opened-from=feed&component-type=main_feed&spot=standard&location=20&pagination=145,2850000.0,דוד בן עמרם 4,דירה,בית ישראל,ירושלים,0.0,3.0,55.0,51818.181818181816,"דוד בן עמרם 4, בית ישראל, ירושלים",31.7887092,35.2214483,398.17314707075104
https://www.yad2.co.il/realestate/item/5pjgc704?opened-from=feed&component-type=main_feed&spot=standard&location=35&pagination=145,3980000.0,המייסדים,דירת גן,בית הכרם,ירושלים,0.0,3.0,70.0,56857.142857142855,"המייסדים, בית הכרם, ירושלים",31.7777437,35.1889415,732.95004187083
https://www.yad2.co.il/realestate/item/nlm7moy8?opened-from=feed&component-type=main_feed&spot=standard&location=25&pagination=146,2750000.0,רבי בנימין,דירה,בית הכרם,ירושלים,2.0,3.0,80.0,34375.0,"רבי בנימין, בית הכרם, ירושלים",31.7817685,35.1943096,339.2252664286286
https://www.yad2.co.il/realestate/item/21a44rfp?opened-from=feed&component-type=main_feed&spot=standard&location=29&pagination=146,2630000.0,הרב דוד אלטשולר,דירה,גילה,ירושלים,3.0,4.0,90.0,29222.222222222223,"הרב דוד אלטשולר, גילה, ירושלים",31.7277217,35.1964983,3374.492167701289
https://www.yad2.co.il/realestate/item/ubv05wfb?opened-from=feed&component-type=main_feed&spot=standard&location=38&pagination=146,2470000.0,פרופ' יום טוב עסיס,דירה,ירושלים,ירושלים,4.0,4.0,110.0,22454.545454545456,"פרופ' יום טוב עסיס, ירושלים, ירושלים",31.8273447,35.2393059,288.7704470519646
https://www.yad2.co.il/realestate/item/fn69pu16?opened-from=feed&component-type=main_feed&spot=standard&location=23&pagination=147,8400000.0,שדרות הרצל,גג/ פנטהאוז,בית הכרם,ירושלים,9.0,6.0,202.0,41584.158415841586,"שדרות הרצל, בית הכרם, ירושלים",31.772776,35.183006,388.54038672701813
https://www.yad2.co.il/realestate/item/yll9iv3z?opened-from=feed&component-type=main_feed&spot=standard&location=33&pagination=147,1290000.0,נעמי,דירה,גבעת חנניה,ירושלים,2.0,1.0,16.0,80625.0,"נעמי, גבעת חנניה, ירושלים",31.7628912,35.2276441,251.93158962858095
https://www.yad2.co.il/realestate/item/lrpcl2qh?opened-from=feed&component-type=main_feed&spot=standard&location=9&pagination=148,2200000.0,אדם 37,דירה,ארמון הנציב,ירושלים,2.0,3.0,70.0,31428.571428571428,"אדם 37, ארמון הנציב, ירושלים",31.7485208,35.2295773,994.3392895705789
https://www.yad2.co.il/realestate/item/podkqpmj?opened-from=feed&component-type=main_feed&spot=standard&location=37&pagination=148,7400000.0,השופט חיים כהן,דירה,ארנונה,ירושלים,23.0,5.0,140.0,52857.142857142855,"השופט חיים כהן, ארנונה, ירושלים",31.7445005,35.2191938,1387.1714643932523
https://www.yad2.co.il/realestate/item/xj3zyu0s?opened-from=feed&component-type=main_feed&spot=standard&location=13&pagination=149,3200000.0,פרופ' יעקב פולוצקי 27,דירה,גילה,ירושלים,6.0,4.0,100.0,32000.0,"פרופ' יעקב פולוצקי 27, גילה, ירושלים",31.7298779,35.1982674,3202.5339654066493
https://www.yad2.co.il/realestate/item/veqk056i?opened-from=feed&component-type=main_feed&spot=standard&location=22&pagination=149,2620000.0,אליהו קורן,דירה,חומת שמואל,ירושלים,1.0,4.0,100.0,26200.0,"אליהו קורן, חומת שמואל, ירושלים",31.720382,35.2223733,2282.9396708789363
https://www.yad2.co.il/realestate/item/6n4a2sqr?opened-from=feed&component-type=main_feed&spot=standard&location=32&pagination=149,3250000.0,רמות,גג/ פנטהאוז,רמות,ירושלים,1.0,3.0,89.0,36516.85393258427,"רמות, רמות, ירושלים",31.8175156,35.1944869,1822.697003246184
https://www.yad2.co.il/realestate/item/t6bo9n2k?opened-from=feed&component-type=main_feed&spot=standard&location=9&pagination=151,3330000.0,נגבה 3,דירה,קטמון הישנה,ירושלים,1.0,3.0,73.0,45616.438356164384,"נגבה 3, קטמון הישנה, ירושלים",31.7633237,35.2117101,416.62597222954895
https://www.yad2.co.il/realestate/item/2iyulwvf?opened-from=feed&component-type=main_feed&spot=standard&location=24&pagination=151,8650000.0,המייסדים,דירת גן,בית הכרם,ירושלים,1.0,6.0,160.0,54062.5,"המייסדים, בית הכרם, ירושלים",31.7777437,35.1889415,732.95004187083
https://www.yad2.co.il/realestate/item/bk6ylb73?opened-from=feed&component-type=main_feed&spot=standard&location=35&pagination=151,5600000.0,דוד אלרואי 3,דירה,קטמון הישנה,ירושלים,3.0,4.0,110.0,50909.09090909091,"דוד אלרואי 3, קטמון הישנה, ירושלים",31.7645816,35.2140169,227.09786662687117
https://www.yad2.co.il/realestate/item/fmkexqnz?opened-from=feed&component-type=main_feed&spot=standard&location=30&pagination=152,3200000.0,גדעון,דירה,בקעה,ירושלים,3.0,4.0,80.0,40000.0,"גדעון, בקעה, ירושלים",31.760182,35.2197406,169.03326780435276
https://www.yad2.co.il/realestate/item/pcljjlap?opened-from=feed&component-type=main_feed&spot=standard&location=9&pagination=153,4570000.0,צונדק 10,גג/ פנטהאוז,רמות,ירושלים,3.0,6.0,150.0,30466.666666666668,"צונדק 10, רמות, ירושלים",31.8110751,35.2003362,1246.6791953224513
https://www.yad2.co.il/realestate/item/k85d8250?opened-from=feed&component-type=main_feed&spot=standard&location=12&pagination=153,4000000.0,הרב רפאל ברוך טולדנו 3,דירה,רמת שלמה,ירושלים,2.0,4.0,120.0,33333.333333333336,"הרב רפאל ברוך טולדנו 3, רמת שלמה, ירושלים",31.809248,35.2141502,72.79579284537228
https://www.yad2.co.il/realestate/item/68i0dads?opened-from=feed&component-type=main_feed&spot=standard&location=14&pagination=153,4200000.0,הרב רפאל ברוך טולדנו 1,דירה,רמת שלמה,ירושלים,0.0,5.0,164.0,25609.756097560978,"הרב רפאל ברוך טולדנו 1, רמת שלמה, ירושלים",31.809248,35.2141502,72.79579284537228
https://www.yad2.co.il/realestate/item/qvm8xb5f?opened-from=feed&component-type=main_feed&spot=standard&location=39&pagination=153,2980000.0,ברל לוקר,דירה,פת,ירושלים,2.0,4.0,96.0,31041.666666666668,"ברל לוקר, פת, ירושלים",31.751267,35.202518,1672.1247369408939
https://www.yad2.co.il/realestate/item/yxdoqol3?opened-from=feed&component-type=main_feed&spot=standard&location=2&pagination=154,4500000.0,נלסון גליק 6,גג/ פנטהאוז,רמות,ירושלים,3.0,5.0,140.0,32142.85714285714,"נלסון גליק 6, רמות, ירושלים",31.8129328,35.1946812,1757.5835606891646
https://www.yad2.co.il/realestate/item/wet6g6eu?opened-from=feed&component-type=main_feed&spot=standard&location=11&pagination=154,3120000.0,אורוגואי 3,דירה,קרית היובל,ירושלים,9.0,3.0,82.0,38048.78048780488,"אורוגואי 3, קרית היובל, ירושלים",31.7609673,35.1769502,216.74141508349402
https://www.yad2.co.il/realestate/item/3pwefeaf?opened-from=feed&component-type=main_feed&spot=standard&location=11&pagination=155,2150000.0,זאב שרף 24,דירה,פסגת זאב,ירושלים,2.0,3.0,70.0,30714.285714285714,"זאב שרף 24, פסגת זאב, ירושלים",31.8204763,35.2468818,713.2203264581574
https://www.yad2.co.il/realestate/item/nhd2kh31?opened-from=feed&component-type=main_feed&spot=standard&location=13&pagination=156,2550000.0,אהרון אשכולי 122,דירה,רמות,ירושלים,1.0,3.0,67.0,38059.701492537315,"אהרון אשכולי 122, רמות, ירושלים",31.8108846,35.1953975,1709.9895041722639
https://www.yad2.co.il/realestate/item/uhohsdul?opened-from=feed&component-type=main_feed&spot=standard&location=33&pagination=156,3590000.0,ארנונה,דירה,ארנונה,ירושלים,2.0,3.0,78.0,46025.64102564102,"ארנונה, ארנונה, ירושלים",31.7439198,35.2247832,1404.8416696227487
https://www.yad2.co.il/realestate/item/1297r7n5?opened-from=feed&component-type=main_feed&spot=standard&location=30&pagination=157,7900000.0,גדעון האוזנר,דו משפחתי,הולילנד,ירושלים,0.0,7.0,340.0,23235.29411764706,"גדעון האוזנר, הולילנד, ירושלים",31.7594378,35.1922481,658.8501949878345
https://www.yad2.co.il/realestate/item/9qubl8de?opened-from=feed&component-type=main_feed&spot=standard&location=33&pagination=157,2150000.0,שלמה בן יוסף 250,דירה,ארמון הנציב,ירושלים,3.0,4.0,84.0,25595.238095238095,"שלמה בן יוסף 250, ארמון הנציב, ירושלים",31.745282,35.2370232,908.6861554000051
https://www.yad2.co.il/realestate/item/74gd6n7h?opened-from=feed&component-type=main_feed&spot=standard&location=38&pagination=157,3650000.0,יעקב שריבוים,דירה,בית הכרם,ירושלים,2.0,4.0,90.0,40555.555555555555,"יעקב שריבוים, בית הכרם, ירושלים",31.77311,35.19355,680.5738289071713
https://www.yad2.co.il/realestate/item/k1z45xn0?opened-from=feed&component-type=main_feed&spot=standard&location=5&pagination=158,4250000.0,הנרייטה סולד 7,דירה,קרית היובל,ירושלים,18.0,4.0,124.0,34274.1935483871,"הנרייטה סולד 7, קרית היובל, ירושלים",31.7598928,35.1686984,310.72417947682794
https://www.yad2.co.il/realestate/item/f0ou5rft?opened-from=feed&component-type=main_feed&spot=standard&location=15&pagination=158,2300000.0,אהרון אשכולי 122,דירה,רמות,ירושלים,0.0,2.0,60.0,38333.333333333336,"אהרון אשכולי 122, רמות, ירושלים",31.8108846,35.1953975,1709.9895041722639
https://www.yad2.co.il/realestate/item/3yqgm2kg?opened-from=feed&component-type=main_feed&spot=standard&location=18&pagination=158,2495000.0,שדרות משה דיין 56,דירה,פסגת זאב,ירושלים,2.0,4.0,110.0,22681.81818181818,"שדרות משה דיין 56, פסגת זאב, ירושלים",31.8201625,35.2401591,870.3338291026432
https://www.yad2.co.il/realestate/item/76gu9tmd?opened-from=feed&component-type=main_feed&spot=standard&location=19&pagination=158,3000000.0,שדרות משה דיין 50,דירה,פסגת זאב,ירושלים,3.0,5.0,120.0,25000.0,"שדרות משה דיין 50, פסגת זאב, ירושלים",31.8361123,35.2338178,884.7501735888566
https://www.yad2.co.il/realestate/item/e85f4zbp?opened-from=feed&component-type=main_feed&spot=standard&location=20&pagination=158,3800000.0,שדרות משה דיין 54,דירה,פסגת זאב,ירושלים,1.0,4.0,108.0,35185.18518518518,"שדרות משה דיין 54, פסגת זאב, ירושלים",31.8342872,35.234614,778.7791173348633
https://www.yad2.co.il/realestate/item/9ilp11vs?opened-from=feed&component-type=main_feed&spot=standard&location=37&pagination=158,4850000.0,אורי בר און,בית פרטי/ קוטג',פסגת זאב,ירושלים,0.0,7.0,244.0,19877.049180327867,"אורי בר און, פסגת זאב, ירושלים",31.8254149,35.2474274,234.8951525308519
https://www.yad2.co.il/realestate/item/91jeo373?opened-from=feed&component-type=main_feed&spot=standard&location=1&pagination=159,2900000.0,שדרות משה דיין 58,דירה,פסגת זאב,ירושלים,2.0,4.0,108.0,26851.85185185185,"שדרות משה דיין 58, פסגת זאב, ירושלים",31.8201625,35.2401591,870.3338291026432
https://www.yad2.co.il/realestate/item/zquu730t?opened-from=feed&component-type=main_feed&spot=standard&location=12&pagination=159,2490000.0,משה גבירצמן 8,גג/ פנטהאוז,פסגת זאב,ירושלים,2.0,5.0,118.0,21101.694915254237,"משה גבירצמן 8, פסגת זאב, ירושלים",31.8214741,35.250362,746.2313631223755
https://www.yad2.co.il/realestate/item/0tg4b7tj?opened-from=feed&component-type=main_feed&spot=standard&location=36&pagination=159,2780000.0,יפה רום,דירת גן,גילה,ירושלים,0.0,4.0,104.0,26730.76923076923,"יפה רום, גילה, ירושלים",31.7314599,35.1896908,2808.4370875342493
https://www.yad2.co.il/realestate/item/fd3i6qyp?opened-from=feed&component-type=main_feed&spot=standard&location=4&pagination=160,2630000.0,שמואל עדן 5,גג/ פנטהאוז,פסגת זאב,ירושלים,6.0,4.0,160.0,16437.5,"שמואל עדן 5, פסגת זאב, ירושלים",31.8249053,35.2374839,557.1193463965637
https://www.yad2.co.il/realestate/item/ocs4txbf?opened-from=feed&component-type=main_feed&spot=standard&location=19&pagination=160,3450000.0,יעקב אלעזר 34,גג/ פנטהאוז,רמות,ירושלים,5.0,4.0,106.0,32547.169811320753,"יעקב אלעזר 34, רמות, ירושלים",31.8140433,35.2073448,563.7049027511081
https://www.yad2.co.il/realestate/item/e4dvjg7y?opened-from=feed&component-type=main_feed&spot=standard&location=22&pagination=160,4600000.0,אנטיגונוס,דירה,קטמונים,ירושלים,0.0,8.0,120.0,38333.333333333336,"אנטיגונוס, קטמונים, ירושלים",31.7565472,35.2071443,1038.8461666829012
https://www.yad2.co.il/realestate/item/bsrh5yc2?opened-from=feed&component-type=main_feed&spot=standard&location=39&pagination=160,4950000.0,יוסף אבידר,בית פרטי/ קוטג',גבעת משואה,ירושלים,0.0,7.0,200.0,24750.0,"יוסף אבידר, גבעת משואה, ירושלים",31.7499163,35.1720599,1240.7887107332915
https://www.yad2.co.il/realestate/item/kq4ad2hm?opened-from=feed&component-type=main_feed&spot=standard&location=24&pagination=161,5700000.0,"הפלמ""ח 26",דירת גן,קרית שמואל,ירושלים,0.0,4.0,153.0,37254.901960784315,"הפלמ""ח 26, קרית שמואל, ירושלים",31.7673589,35.2107152,660.9549348715515
https://www.yad2.co.il/realestate/item/nd38no0o?opened-from=feed&component-type=main_feed&spot=standard&location=6&pagination=162,3900000.0,הרב שך 16,דירה,רמת שלמה,ירושלים,2.0,5.0,127.0,30708.661417322834,"הרב שך 16, רמת שלמה, ירושלים",31.8118,35.2128133,167.6414026772737
https://www.yad2.co.il/realestate/item/t1xyslcg?opened-from=feed&component-type=main_feed&spot=standard&location=22&pagination=162,3880000.0,משה קול,דירה,בית הכרם,ירושלים,1.0,4.0,107.0,36261.68224299065,"משה קול, בית הכרם, ירושלים",31.7745881,35.1875162,380.6064327720738
https://www.yad2.co.il/realestate/item/xu401bi8?opened-from=feed&component-type=main_feed&spot=standard&location=23&pagination=163,4950000.0,מרה,גג/ פנטהאוז,בית הכרם,ירושלים,4.0,5.0,130.0,38076.92307692308,"מרה, בית הכרם, ירושלים",31.771019,35.1930465,553.7217444696157
https://www.yad2.co.il/realestate/item/5zjbiewn?opened-from=feed&component-type=main_feed&spot=standard&location=36&pagination=163,3750000.0,הורקניה,דירה,קטמונים,ירושלים,3.0,4.0,90.0,41666.666666666664,"הורקניה, קטמונים, ירושלים",31.7551902,35.2027798,1473.9118378963738
https://www.yad2.co.il/realestate/item/pt1cjf3a?opened-from=feed&component-type=main_feed&spot=standard&location=37&pagination=163,3300000.0,בן ציון דינור,דירה,בית הכרם,ירושלים,1.0,4.0,115.0,28695.652173913044,"בן ציון דינור, בית הכרם, ירושלים",31.7696292,35.1926398,466.40293385589644
https://www.yad2.co.il/realestate/item/u6v38nwq?opened-from=feed&component-type=main_feed&spot=standard&location=7&pagination=164,2850000.0,הארבעה 40,דירה,פסגת זאב,ירושלים,1.0,4.0,90.0,31666.666666666668,"הארבעה 40, פסגת זאב, ירושלים",31.8320754,35.2428623,480.11737372482315
https://www.yad2.co.il/realestate/item/0e45zbax?opened-from=feed&component-type=main_feed&spot=standard&location=10&pagination=164,7600000.0,אפרים ושיץ 2,דירת גן,ארנונה,ירושלים,1.0,5.0,174.0,43678.16091954023,"אפרים ושיץ 2, ארנונה, ירושלים",31.7442483,35.2200596,1398.8566822876346
https://www.yad2.co.il/realestate/item/62o5vzox?opened-from=feed&component-type=main_feed&spot=standard&location=16&pagination=164,2180000.0,הרב פנחס א.וסרמן 18,דירה,נווה יעקב,ירושלים,2.0,3.0,70.0,31142.85714285714,"הרב פנחס א.וסרמן 18, נווה יעקב, ירושלים",31.8393141,35.2397482,1277.0613416234578
https://www.yad2.co.il/realestate/item/0rpmnthq?opened-from=feed&component-type=main_feed&spot=standard&location=17&pagination=164,2600000.0,"שח""ל 49",דירה,גבעת מרדכי,ירושלים,6.0,3.0,60.0,43333.333333333336,"שח""ל 49, גבעת מרדכי, ירושלים",31.7629612,35.1957313,926.4037056990428
https://www.yad2.co.il/realestate/item/x359py2z?opened-from=feed&component-type=main_feed&spot=standard&location=24&pagination=164,2590000.0,גרטרוד קראוס,דירה,גבעת משואה,ירושלים,4.0,3.0,60.0,43166.666666666664,"גרטרוד קראוס, גבעת משואה, ירושלים",31.7484879,35.1698492,1499.4740695985402
https://www.yad2.co.il/realestate/item/z7uxte3x?opened-from=feed&component-type=main_feed&spot=standard&location=28&pagination=164,1790000.0,זאב וילנאי,תיירות ונופש,ירושלים,ירושלים,6.0,3.0,60.0,29833.333333333332,"זאב וילנאי, ירושלים, ירושלים",31.7837086,35.1975391,549.0828793411422
https://www.yad2.co.il/realestate/item/8sekrt78?opened-from=feed&component-type=main_feed&spot=standard&location=8&pagination=165,2230000.0,מאיר בלבן 5,דירה,נווה יעקב,ירושלים,1.0,3.0,65.0,34307.692307692305,"מאיר בלבן 5, נווה יעקב, ירושלים",31.8439882,35.2427337,1644.7984785886927
https://www.yad2.co.il/realestate/item/udqid3vu?opened-from=feed&component-type=main_feed&spot=standard&location=37&pagination=165,3150000.0,הבבא סאלי,דירה,חומת שמואל,ירושלים,1.0,5.0,104.0,30288.46153846154,"הבבא סאלי, חומת שמואל, ירושלים",31.7215511,35.2287101,1739.4206907543983
https://www.yad2.co.il/realestate/item/kelovf4f?opened-from=feed&component-type=main_feed&spot=standard&location=5&pagination=167,16000000.0,מדבר סיני 5,בית פרטי/ קוטג',גבעת המבתר,ירושלים,0.0,6.0,380.0,42105.26315789474,"מדבר סיני 5, גבעת המבתר, ירושלים",31.803619,35.2339959,418.44576849496957
https://www.yad2.co.il/realestate/item/1twx5f9p?opened-from=feed&component-type=main_feed&spot=standard&location=32&pagination=167,3850000.0,יהודה הנשיא 11,דירת גן,קטמונים,ירושלים,0.0,4.0,95.0,40526.31578947369,"יהודה הנשיא 11, קטמונים, ירושלים",31.7559637,35.2012331,1438.5888134279937
https://www.yad2.co.il/realestate/item/9du4zs56?opened-from=feed&component-type=main_feed&spot=standard&location=9&pagination=168,1200000.0,בית וגן 39,דירה,בית וגן,ירושלים,3.0,4.0,170.0,7058.823529411765,"בית וגן 39, בית וגן, ירושלים",31.7691054,35.1845934,71.61704553508021
https://www.yad2.co.il/realestate/item/j3ayho95?opened-from=feed&component-type=main_feed&spot=standard&location=2&pagination=169,3900000.0,שמואל תמיר כצנלסון 27,בית פרטי/ קוטג',פסגת זאב,ירושלים,0.0,5.0,280.0,13928.57142857143,"שמואל תמיר כצנלסון 27, פסגת זאב, ירושלים",31.820207,35.2356538,797.1345848190888
https://www.yad2.co.il/realestate/item/m9xj414v?opened-from=feed&component-type=main_feed&spot=standard&location=18&pagination=169,2200000.0,אודם 18,דירה,גילה,ירושלים,3.0,3.0,68.0,32352.941176470587,"אודם 18, גילה, ירושלים",31.7379448,35.1809839,2066.830888270102
https://www.yad2.co.il/realestate/item/516gdhi9?opened-from=feed&component-type=main_feed&spot=standard&location=8&pagination=170,3100000.0,אהרון אשכולי 16,דירה,רמות,ירושלים,1.0,4.0,80.0,38750.0,"אהרון אשכולי 16, רמות, ירושלים",31.8110655,35.1945136,1789.7097049161632
https://www.yad2.co.il/realestate/item/k9w8y9pr?opened-from=feed&component-type=main_feed&spot=standard&location=28&pagination=170,4290000.0,"ארמון הנציב, תלפיות מזרח",בית פרטי/ קוטג',ארמון הנציב,ירושלים,0.0,6.0,294.0,14591.836734693878,"ארמון הנציב, תלפיות מזרח, ארמון הנציב, ירושלים",31.7545149,35.2355571,1027.7186132445345
https://www.yad2.co.il/realestate/item/igpxf9bk?opened-from=feed&component-type=main_feed&spot=standard&location=36&pagination=170,4300000.0,מקור חיים 62,דירה,מקור חיים,ירושלים,4.0,4.0,105.0,40952.380952380954,"מקור חיים 62, מקור חיים, ירושלים",31.7513825,35.2103718,1241.6791952911688
https://www.yad2.co.il/realestate/item/dwgsat50?opened-from=feed&component-type=main_feed&spot=standard&location=7&pagination=171,2650000.0,אלמוג 213,דירה,גילה,ירושלים,1.0,4.0,88.0,30113.636363636364,"אלמוג 213, גילה, ירושלים",31.7285354,35.1902149,3137.2598402403564
https://www.yad2.co.il/realestate/item/lv4tu0om?opened-from=feed&component-type=main_feed&spot=standard&location=16&pagination=172,4670000.0,עין רוגל 14,דירה,גבעת חנניה,ירושלים,1.0,3.0,110.0,42454.545454545456,"עין רוגל 14, גבעת חנניה, ירושלים",31.7664517,35.2279974,538.6588204236604
https://www.yad2.co.il/realestate/item/7s66vina?opened-from=feed&component-type=main_feed&spot=standard&location=26&pagination=173,2540000.0,נתיב המזלות,דירה,פסגת זאב,ירושלים,3.0,4.0,81.0,31358.024691358023,"נתיב המזלות, פסגת זאב, ירושלים",31.8286468,35.2375237,463.5688907984249
https://www.yad2.co.il/realestate/item/k1ckmq2z?opened-from=feed&component-type=main_feed&spot=standard&location=8&pagination=174,3600000.0,חיים ויטל 35,דירה,גבעת שאול,ירושלים,3.0,4.0,89.0,40449.43820224719,"חיים ויטל 35, גבעת שאול, ירושלים",31.7890545,35.1919145,167.18799087489603
https://www.yad2.co.il/realestate/item/1preau9n?opened-from=feed&component-type=main_feed&spot=standard&location=12&pagination=174,3280000.0,הנרי מורגנטאו 8,דירה,רמות,ירושלים,1.0,4.0,116.0,28275.86206896552,"הנרי מורגנטאו 8, רמות, ירושלים",31.8149607,35.2004649,1219.0673413322577
https://www.yad2.co.il/realestate/item/zntiqvfm?opened-from=feed&component-type=main_feed&spot=standard&location=30&pagination=174,7800000.0,עין כרם,בית פרטי/ קוטג',עין כרם,ירושלים,0.0,5.0,40000.0,195.0,"עין כרם, עין כרם, ירושלים",31.7667652,35.1631812,701.5453571727012
https://www.yad2.co.il/realestate/item/4kgka83e?opened-from=feed&component-type=main_feed&spot=standard&location=10&pagination=175,3520000.0,חנוך אלבק 4,דירה,תלפיות,ירושלים,4.0,3.0,100.0,35200.0,"חנוך אלבק 4, תלפיות, ירושלים",31.755693,35.2248264,96.39753630179528
https://www.yad2.co.il/realestate/item/f5pr8w3y?opened-from=feed&component-type=main_feed&spot=standard&location=24&pagination=175,10700000.0,החלוץ,בית פרטי/ קוטג',בית הכרם,ירושלים,0.0,6.0,400.0,26750.0,"החלוץ, בית הכרם, ירושלים",31.7763727,35.1901407,657.3798816808885
https://www.yad2.co.il/realestate/item/6aoeltxd?opened-from=feed&component-type=main_feed&spot=standard&location=36&pagination=175,3290000.0,דוד פדרמן,דירה,פסגת זאב,ירושלים,2.0,7.0,189.0,17407.40740740741,"דוד פדרמן, פסגת זאב, ירושלים",31.8202203,35.2541007,1089.8687824342755
https://www.yad2.co.il/realestate/item/jbp3wk3t?opened-from=feed&component-type=main_feed&spot=standard&location=7&pagination=176,2410000.0,שבתאי הנגבי 71,דירה,גילה,ירושלים,1.0,4.0,90.0,26777.777777777777,"שבתאי הנגבי 71, גילה, ירושלים",31.7362286,35.1999666,2633.2090606520396
https://www.yad2.co.il/realestate/item/d2kyeqee?opened-from=feed&component-type=main_feed&spot=standard&location=28&pagination=176,2750000.0,בנימין מטודלה,דירת גן,רחביה,ירושלים,0.0,2.0,60.0,45833.333333333336,"בנימין מטודלה, רחביה, ירושלים",31.773026,35.2099374,1201.906211943785
https://www.yad2.co.il/realestate/item/xwaj9ga1?opened-from=feed&component-type=main_feed&spot=standard&location=18&pagination=177,2942000.0,אריה ורשבסקי 1,דירה,חומת שמואל,ירושלים,15.0,4.0,100.0,29420.0,"אריה ורשבסקי 1, חומת שמואל, ירושלים",31.7288658,35.2195298,1951.1142126243574
https://www.yad2.co.il/realestate/item/ttwr4bpd?opened-from=feed&component-type=main_feed&spot=standard&location=20&pagination=177,3495000.0,שלמה דוגה 33,דופלקס,גילה,ירושלים,3.0,5.0,144.0,24270.833333333332,"שלמה דוגה 33, גילה, ירושלים",31.7295674,35.199066,3262.5024990515767
https://www.yad2.co.il/realestate/item/gvuryrnf?opened-from=feed&component-type=main_feed&spot=standard&location=24&pagination=177,2500000.0,הנוטרים,דירה,קטמונים,ירושלים,1.0,3.0,81.0,30864.197530864196,"הנוטרים, קטמונים, ירושלים",31.7556409,35.1964783,993.9677795668664
https://www.yad2.co.il/realestate/item/6xr3wnqx?opened-from=feed&component-type=main_feed&spot=standard&location=38&pagination=177,3350000.0,גלבר,דירה,ירושלים,ירושלים,5.0,4.0,110.0,30454.545454545456,"גלבר, ירושלים, ירושלים",31.7597946,35.1800188,106.35637352132875
https://www.yad2.co.il/realestate/item/yyo9b76y?opened-from=feed&component-type=main_feed&spot=standard&location=4&pagination=178,2800000.0,בר יוחאי 14,דירה,קטמונים,ירושלים,4.0,3.0,70.0,40000.0,"בר יוחאי 14, קטמונים, ירושלים",31.7528531,35.1948963,941.8028664806275
https://www.yad2.co.il/realestate/item/aelhy3p8?opened-from=feed&component-type=main_feed&spot=standard&location=8&pagination=178,2790000.0,אבנר חי שאקי 23,דירה,גילה,ירושלים,5.0,4.0,104.0,26826.92307692308,"אבנר חי שאקי 23, גילה, ירושלים",31.7378413,35.1763085,2183.679988913814
